wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
0.86,1,62,1,4,0,0,1,1,1,0,1,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,7.874007874011811
0.22,1,20,2,4,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.32,0,37,1,3,0,1,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.082762530298219
1.03,0,47,1,4,0,1,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.855654600401044
0.99,0,27,1,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
0.97,1,18,2,4,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.13,1,20,2,4,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.22,0,25,2,5,0,0,1,1,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,5.0
1.2,0,21,2,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,4.58257569495584
1.1,0,30,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.62,1,22,2,5,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.69041575982343
0.22,1,31,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.5677643628300215
1.09,0,45,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.85,0,32,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.656854249492381
0.62,1,18,2,2,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,4.242640687119285
0.56,1,40,1,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
2.42,0,37,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.082762530298219
1.17,0,18,2,2,1,1,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.58,0,35,1,1,1,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.82,1,40,1,2,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,6.324555320336759
1.25,1,20,1,4,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,4.47213595499958
0.84,1,65,1,3,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.06225774829855
0.94,0,58,1,1,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.615773105863909
1.05,1,40,2,5,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.63,0,42,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.48074069840786
2.06,1,22,1,5,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
0.59,1,30,3,5,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.477225575051661
1.63,0,61,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.810249675906654
0.34,0,30,2,5,1,1,0,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.0,1,18,1,1,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.84,1,56,1,4,0,1,1,0,0,0,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,7.483314773547883
0.44,1,35,2,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.95,0,38,1,3,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
2.01,1,18,1,1,1,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.242640687119285
0.72,0,50,1,2,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.0710678118654755
0.84,0,41,2,5,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.4031242374328485
2.42,1,21,2,3,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.58257569495584
0.7,1,42,2,2,0,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.48074069840786
1.91,1,27,1,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
0.87,0,30,1,4,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.59,1,30,3,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.477225575051661
1.12,1,45,1,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.708203932499369
1.99,1,44,1,5,0,1,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,6.6332495807108
1.88,1,30,1,1,1,0,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
0.81,1,38,2,5,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.164414002968976
1.12,1,30,2,5,0,1,1,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.61,0,30,1,3,1,1,0,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.34,1,52,2,5,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.211102550927978
0.73,0,34,1,3,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
1.27,1,23,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.97,1,25,1,4,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,5.0
0.7,1,27,3,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,5.196152422706632
0.78,0,18,2,4,1,1,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,4.242640687119285
0.7,1,51,1,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.14142842854285
0.95,1,26,3,4,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
1.09,0,15,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.61,0,26,1,2,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
2.1,1,16,1,4,0,1,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.22,1,35,3,5,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,5.916079783099616
1.11,0,42,1,5,1,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,6.48074069840786
0.72,0,52,1,2,0,1,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.211102550927978
0.82,1,17,2,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.123105625617661
1.77,1,58,1,3,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.615773105863909
0.22,0,20,3,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,4.47213595499958
0.73,1,38,2,4,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
1.75,0,55,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
0.72,1,25,2,5,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.0
0.79,1,40,1,4,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,6.324555320336759
1.22,0,40,1,3,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.88,1,37,1,2,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,6.082762530298219
0.73,1,25,1,4,0,0,1,0,0,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
2.42,1,46,1,4,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782329983125268
0.57,0,22,2,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
1.24,1,18,2,5,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,4.242640687119285
1.24,1,40,1,4,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
1.43,1,45,1,3,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.25,1,42,2,4,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.48074069840786
0.31,0,35,2,1,1,0,1,1,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.52,1,40,1,2,0,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.82,1,40,1,4,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.324555320336759
0.7,1,48,3,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928203230275509
1.5,1,66,1,2,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,8.12403840463596
1.53,1,45,1,2,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
0.73,0,48,1,5,1,0,1,1,0,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,6.928203230275509
0.8,1,28,2,5,0,0,1,1,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.291502622129181
1.91,0,21,2,5,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.58257569495584
0.88,0,62,1,4,1,0,1,0,1,0,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,7.874007874011811
2.42,0,60,1,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,7.745966692414834
1.8,0,18,2,3,0,1,1,0,1,1,1,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,4.242640687119285
0.88,0,32,1,3,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.29,0,36,2,4,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.73,1,45,1,2,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
0.97,1,16,2,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.7,0,32,3,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.656854249492381
2.07,0,55,1,2,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,7.416198487095663
1.39,0,17,1,2,0,0,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
1.55,0,60,1,1,1,0,1,0,0,1,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,7.745966692414834
1.55,1,28,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,5.291502622129181
0.94,1,60,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
0.9,0,25,1,1,1,0,1,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.54,0,35,1,5,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.78,1,18,2,5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.15,0,35,1,2,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.0,1,46,1,3,1,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.782329983125268
1.19,0,21,3,4,0,1,1,1,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,4.58257569495584
1.16,0,36,1,4,0,0,1,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,6.0
0.41,1,24,2,5,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
0.62,0,35,1,1,0,0,0,1,0,1,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,5.916079783099616
